id,label
4140,0.404
4141,0.436
4142,0.89
4143,0.512
4144,0.888
4145,0.888
4146,0.884
4147,0.538
4148,0.9
4149,0.56
4150,0.892
4151,0.614
4152,0.898
4153,0.614
4154,0.876
4155,0.614
4156,0.892
4157,0.886
4158,0.464
4159,0.552
4160,0.526
4161,0.542
4162,0.468
4163,0.528
4164,0.566
4165,0.372
4166,0.884
4167,0.886
4168,0.516
4169,0.322
4170,0.898
4171,0.892
4172,0.35
4173,0.886
4174,0.886
4175,0.672
4176,0.388
4177,0.606
4178,0.38
4179,0.614
4180,0.888
4181,0.602
4182,0.886
4183,0.528
4184,0.886
4185,0.882
4186,0.526
4187,0.9
4188,0.42
4189,0.428
4190,0.474
4191,0.492
4192,0.888
4193,0.888
4194,0.458
4195,0.382
4196,0.89
4197,0.898
4198,0.9
4199,0.888
4200,0.51
4201,0.54
4202,0.5
4203,0.442
4204,0.576
4205,0.546
4206,0.422
4207,0.53
4208,0.512
4209,0.524
4210,0.888
4211,0.608
4212,0.492
4213,0.554
4214,0.478
4215,0.884
4216,0.894
4217,0.614
4218,0.616
4219,0.5
4220,0.616
4221,0.89
4222,0.508
4223,0.632
4224,0.608
4225,0.502
4226,0.456
4227,0.688
4228,0.672
4229,0.494
4230,0.536
4231,0.424
4232,0.896
4233,0.538
4234,0.456
4235,0.888
4236,0.89
4237,0.684
4238,0.888
4239,0.426
4240,0.888
4241,0.632
4242,0.664
4243,0.616
4244,0.378
4245,0.604
4246,0.9
4247,0.888
4248,0.402
4249,0.59
4250,0.44
4251,0.496
4252,0.346
4253,0.472
4254,0.616
4255,0.892
4256,0.644
4257,0.492
4258,0.676
4259,0.886
4260,0.584
4261,0.466
4262,0.62
4263,0.468
4264,0.612
4265,0.904
4266,0.9
4267,0.888
4268,0.762
4269,0.614
4270,0.884
4271,0.498
4272,0.468
4273,0.552
4274,0.422
4275,0.888
4276,0.632
4277,0.552
4278,0.512
4279,0.424
4280,0.42
4281,0.466
4282,0.888
4283,0.498
4284,0.878
4285,0.546
4286,0.888
4287,0.892
4288,0.9
4289,0.832
4290,0.888
4291,0.454
4292,0.472
4293,0.612
4294,0.49
4295,0.416
4296,0.888
4297,0.682
4298,0.488
4299,0.444
4300,0.47
4301,0.41
4302,0.616
4303,0.612
4304,0.654
4305,0.892
4306,0.896
4307,0.89
4308,0.468
4309,0.886
4310,0.434
4311,0.516
4312,0.612
4313,0.618
4314,0.422
4315,0.466
4316,0.382
4317,0.526
4318,0.674
4319,0.9
4320,0.47
4321,0.904
4322,0.902
4323,0.456
4324,0.414
4325,0.428
4326,0.408
4327,0.9
4328,0.5
4329,0.382
4330,0.884
4331,0.5
4332,0.612
4333,0.532
4334,0.886
4335,0.37
4336,0.354
4337,0.886
4338,0.422
4339,0.458
4340,0.408
4341,0.504
4342,0.614
4343,0.53
4344,0.9
4345,0.886
4346,0.522
4347,0.586
4348,0.576
4349,0.418
4350,0.394
4351,0.884
4352,0.668
4353,0.474
4354,0.562
4355,0.886
4356,0.458
4357,0.388
4358,0.89
4359,0.884
4360,0.886
4361,0.584
4362,0.542
4363,0.456
4364,0.884
4365,0.886
4366,0.754
4367,0.458
4368,0.782
4369,0.424
4370,0.9
4371,0.902
4372,0.888
4373,0.614
4374,0.89
4375,0.88
4376,0.564
4377,0.674
4378,0.592
4379,0.522
4380,0.438
4381,0.884
4382,0.524
4383,0.622
4384,0.52
4385,0.902
4386,0.46
4387,0.664
4388,0.9
4389,0.544
4390,0.884
4391,0.574
4392,0.888
4393,0.892
4394,0.522
4395,0.502
4396,0.886
4397,0.888
4398,0.884
4399,0.596
4400,0.65
4401,0.592
4402,0.888
4403,0.902
4404,0.888
4405,0.602
4406,0.466
4407,0.384
4408,0.902
4409,0.51
4410,0.902
4411,0.526
4412,0.55
4413,0.442
4414,0.55
4415,0.512
4416,0.462
4417,0.648
4418,0.366
4419,0.468
4420,0.504
4421,0.442
4422,0.594
4423,0.474
4424,0.886
4425,0.884
4426,0.516
4427,0.378
4428,0.89
4429,0.454
4430,0.886
4431,0.522
4432,0.382
4433,0.536
4434,0.594
4435,0.888
4436,0.886
4437,0.88
4438,0.544
4439,0.498
4440,0.522
4441,0.608
4442,0.52
4443,0.616
4444,0.424
4445,0.424
4446,0.522
4447,0.41
4448,0.902
4449,0.468
4450,0.604
4451,0.572
4452,0.486
4453,0.872
4454,0.882
4455,0.546
4456,0.89
4457,0.902
4458,0.886
4459,0.38
4460,0.35
4461,0.448
4462,0.388
4463,0.342
4464,0.532
4465,0.42
4466,0.606
4467,0.622
4468,0.486
4469,0.512
4470,0.508
4471,0.5
4472,0.888
4473,0.366
4474,0.49
4475,0.442
4476,0.614
4477,0.534
4478,0.528
4479,0.412
4480,0.672
4481,0.9
4482,0.888
4483,0.544
4484,0.544
4485,0.714
4486,0.886
4487,0.572
4488,0.888
4489,0.896
4490,0.5
4491,0.386
4492,0.614
4493,0.522
4494,0.58
4495,0.512
4496,0.44
4497,0.414
4498,0.516
4499,0.49
4500,0.498
4501,0.544
4502,0.326
4503,0.502
4504,0.61
4505,0.368
4506,0.448
4507,0.448
4508,0.538
4509,0.522
4510,0.886
4511,0.9
4512,0.888
4513,0.614
4514,0.888
4515,0.886
4516,0.528
4517,0.582
4518,0.448
4519,0.888
4520,0.904
4521,0.616
4522,0.432
4523,0.636
4524,0.468
4525,0.432
4526,0.514
4527,0.382
4528,0.898
4529,0.89
4530,0.408
4531,0.538
4532,0.424
4533,0.552
4534,0.898
4535,0.536
4536,0.89
4537,0.334
4538,0.5
4539,0.896
4540,0.46
4541,0.614
4542,0.61
4543,0.524
4544,0.368
4545,0.67
4546,0.41
4547,0.532
4548,0.884
4549,0.886
4550,0.884
4551,0.532
4552,0.508
4553,0.468
4554,0.502
4555,0.396
4556,0.476
4557,0.616
4558,0.514
4559,0.56
4560,0.474
4561,0.492
4562,0.554
4563,0.614
4564,0.346
4565,0.57
4566,0.89
4567,0.428
4568,0.42
4569,0.7
4570,0.898
4571,0.472
4572,0.458
4573,0.604
4574,0.884
4575,0.51
4576,0.614
4577,0.888
4578,0.632
4579,0.89
4580,0.9
4581,0.452
4582,0.474
4583,0.414
4584,0.888
4585,0.888
4586,0.462
4587,0.58
4588,0.38
4589,0.886
4590,0.418
4591,0.572
4592,0.856
4593,0.446
4594,0.39
4595,0.902
4596,0.618
4597,0.594
4598,0.686
4599,0.614
4600,0.38
4601,0.75
4602,0.89
4603,0.9
4604,0.472
4605,0.424
4606,0.542
4607,0.886
4608,0.614
4609,0.88
4610,0.888
4611,0.624
4612,0.378
4613,0.554
4614,0.764
4615,0.39
4616,0.604
4617,0.506
4618,0.414
4619,0.368
4620,0.76
4621,0.53
4622,0.412
4623,0.468
4624,0.886
4625,0.536
4626,0.606
4627,0.382
4628,0.616
4629,0.688
4630,0.642
4631,0.5
4632,0.372
4633,0.512
4634,0.484
4635,0.622
4636,0.888
4637,0.452
4638,0.888
4639,0.616
4640,0.496
4641,0.472
4642,0.502
4643,0.526
4644,0.888
4645,0.886
4646,0.644
4647,0.892
4648,0.9
4649,0.886
4650,0.366
4651,0.898
4652,0.39
4653,0.402
4654,0.61
4655,0.894
4656,0.406
4657,0.886
4658,0.476
4659,0.534
4660,0.604
4661,0.89
4662,0.898
4663,0.51
4664,0.424
4665,0.888
4666,0.708
4667,0.852
4668,0.394
4669,0.886
4670,0.472
4671,0.614
4672,0.526
4673,0.612
4674,0.372
4675,0.616
4676,0.39
4677,0.378
4678,0.888
4679,0.84
4680,0.546
4681,0.466
4682,0.456
4683,0.89
4684,0.614
4685,0.892
4686,0.678
4687,0.534
4688,0.46
4689,0.888
4690,0.896
4691,0.88
4692,0.476
4693,0.464
4694,0.902
4695,0.882
4696,0.544
4697,0.902
4698,0.412
4699,0.526
4700,0.888
4701,0.574
4702,0.616
4703,0.89
4704,0.89
4705,0.886
4706,0.544
4707,0.89
4708,0.888
4709,0.388
4710,0.686
4711,0.52
4712,0.614
4713,0.578
4714,0.904
4715,0.386
4716,0.534
4717,0.542
4718,0.884
4719,0.538
4720,0.406
4721,0.494
4722,0.798
4723,0.47
4724,0.906
4725,0.388
4726,0.494
4727,0.802
4728,0.886
4729,0.464
4730,0.498
4731,0.888
4732,0.518
4733,0.506
4734,0.582
4735,0.514
4736,0.376
4737,0.632
4738,0.616
4739,0.454
4740,0.61
4741,0.818
4742,0.9
4743,0.482
4744,0.614
4745,0.39
4746,0.536
4747,0.382
4748,0.382
4749,0.896
4750,0.472
4751,0.892
4752,0.388
4753,0.614
4754,0.522
4755,0.386
4756,0.588
4757,0.482
4758,0.898
4759,0.41
4760,0.42
4761,0.508
4762,0.418
4763,0.608
4764,0.616
4765,0.658
4766,0.392
4767,0.89
4768,0.516
4769,0.41
4770,0.564
4771,0.888
4772,0.724
4773,0.526
4774,0.878
4775,0.892
4776,0.624
4777,0.89
4778,0.412
4779,0.89
4780,0.44
4781,0.886
4782,0.332
4783,0.898
4784,0.39
4785,0.892
4786,0.89
4787,0.888
4788,0.528
4789,0.886
4790,0.378
4791,0.888
4792,0.472
4793,0.496
4794,0.884
4795,0.368
4796,0.398
4797,0.614
4798,0.892
4799,0.366
4800,0.548
4801,0.666
4802,0.594
4803,0.886
4804,0.554
4805,0.486
4806,0.326
4807,0.368
4808,0.5
4809,0.54
4810,0.898
4811,0.608
4812,0.374
4813,0.5
4814,0.89
4815,0.432
4816,0.61
4817,0.368
4818,0.892
4819,0.684
4820,0.506
4821,0.902
4822,0.35
4823,0.528
4824,0.546
4825,0.896
4826,0.696
4827,0.49
4828,0.614
4829,0.582
4830,0.502
4831,0.462
4832,0.588
4833,0.454
4834,0.89
4835,0.878
4836,0.898
4837,0.498
4838,0.888
4839,0.656
4840,0.614
4841,0.512
4842,0.614
4843,0.608
4844,0.888
4845,0.5
4846,0.46
4847,0.888
4848,0.86
4849,0.886
4850,0.902
4851,0.528
4852,0.616
4853,0.51
4854,0.502
4855,0.506
4856,0.368
4857,0.512
4858,0.886
4859,0.466
4860,0.394
4861,0.476
4862,0.606
4863,0.44
4864,0.812
4865,0.884
4866,0.524
4867,0.67
4868,0.902
4869,0.606
4870,0.454
4871,0.596
4872,0.39
4873,0.436
4874,0.558
4875,0.514
4876,0.9
4877,0.6
4878,0.386
4879,0.402
4880,0.616
4881,0.456
4882,0.448
4883,0.49
4884,0.55
4885,0.584
4886,0.38
4887,0.41
4888,0.426
4889,0.44
4890,0.542
4891,0.614
4892,0.454
4893,0.532
4894,0.382
4895,0.892
4896,0.418
4897,0.522
4898,0.384
4899,0.89
4900,0.382
4901,0.454
4902,0.906
4903,0.346
4904,0.368
4905,0.384
4906,0.888
4907,0.366
4908,0.544
4909,0.424
4910,0.456
4911,0.53
4912,0.37
4913,0.51
4914,0.574
4915,0.878
4916,0.584
4917,0.902
4918,0.412
4919,0.56
4920,0.512
4921,0.462
4922,0.47
4923,0.496
4924,0.53
4925,0.616
4926,0.526
4927,0.452
4928,0.896
4929,0.888
4930,0.588
4931,0.886
4932,0.498
4933,0.498
4934,0.404
4935,0.878
4936,0.476
4937,0.486
4938,0.888
4939,0.618
4940,0.51
4941,0.9
4942,0.584
4943,0.512
4944,0.9
4945,0.38
4946,0.368
4947,0.56
4948,0.606
4949,0.526
4950,0.512
4951,0.9
4952,0.612
4953,0.6
4954,0.33
4955,0.614
4956,0.598
4957,0.526
4958,0.614
4959,0.534
4960,0.532
4961,0.552
4962,0.376
4963,0.72
4964,0.888
4965,0.402
4966,0.644
4967,0.89
4968,0.614
4969,0.616
4970,0.392
4971,0.432
4972,0.47
4973,0.61
4974,0.458
4975,0.886
4976,0.88
4977,0.502
4978,0.796
4979,0.888
4980,0.888
4981,0.904
4982,0.462
4983,0.384
4984,0.888
4985,0.524
4986,0.614
4987,0.548
4988,0.55
4989,0.326
4990,0.612
4991,0.422
4992,0.502
4993,0.614
4994,0.368
4995,0.414
4996,0.888
4997,0.572
4998,0.882
4999,0.802
5000,0.542
5001,0.37
5002,0.464
5003,0.548
5004,0.424
5005,0.904
5006,0.884
5007,0.682
5008,0.456
5009,0.458
5010,0.886
5011,0.532
5012,0.5
5013,0.89
5014,0.378
5015,0.498
5016,0.886
5017,0.818
5018,0.428
5019,0.546
5020,0.4
5021,0.886
5022,0.554
5023,0.89
5024,0.9
5025,0.614
5026,0.426
5027,0.55
5028,0.892
5029,0.51
5030,0.532
5031,0.408
5032,0.572
5033,0.456
5034,0.582
5035,0.582
5036,0.884
5037,0.346
5038,0.414
5039,0.886
5040,0.644
5041,0.62
5042,0.46
5043,0.432
5044,0.88
5045,0.502
5046,0.9
5047,0.614
5048,0.836
5049,0.412
5050,0.436
5051,0.374
5052,0.652
5053,0.888
5054,0.562
5055,0.446
5056,0.668
5057,0.886
5058,0.516
5059,0.89
5060,0.522
5061,0.454
5062,0.548
5063,0.338
5064,0.412
5065,0.424
5066,0.502
5067,0.346
5068,0.404
5069,0.884
5070,0.684
5071,0.534
5072,0.608
5073,0.89
5074,0.38
5075,0.626
5076,0.562
5077,0.548
5078,0.89
5079,0.55
5080,0.472
5081,0.614
5082,0.9
5083,0.884
5084,0.432
5085,0.51
5086,0.892
5087,0.42
5088,0.468
5089,0.378
5090,0.888
5091,0.688
5092,0.456
5093,0.89
5094,0.594
5095,0.542
5096,0.614
5097,0.586
5098,0.454
5099,0.408
5100,0.614
5101,0.524
5102,0.35
5103,0.466
5104,0.886
5105,0.49
5106,0.536
5107,0.896
5108,0.436
5109,0.552
5110,0.334
5111,0.674
5112,0.846
5113,0.9
5114,0.756
5115,0.388
5116,0.542
5117,0.57
5118,0.616
5119,0.414
5120,0.6
5121,0.722
5122,0.564
5123,0.596
5124,0.524
5125,0.888
5126,0.514
5127,0.38
5128,0.888
5129,0.62
5130,0.612
5131,0.696
5132,0.466
5133,0.562
5134,0.674
5135,0.618
5136,0.38
5137,0.886
5138,0.546
5139,0.822
5140,0.504
5141,0.368
5142,0.568
5143,0.442
5144,0.37
5145,0.888
5146,0.386
5147,0.618
5148,0.51
5149,0.464
5150,0.906
5151,0.384
5152,0.892
5153,0.46
5154,0.348
5155,0.45
5156,0.49
5157,0.556
5158,0.544
5159,0.408
5160,0.886
5161,0.522
5162,0.886
5163,0.42
5164,0.514
5165,0.886
5166,0.384
5167,0.888
5168,0.464
5169,0.43
5170,0.604
5171,0.9
5172,0.438
5173,0.482
5174,0.884
5175,0.458
5176,0.684
5177,0.446
5178,0.616
5179,0.574
5180,0.444
5181,0.428
5182,0.886
5183,0.89
5184,0.392
5185,0.484
5186,0.886
5187,0.466
5188,0.602
5189,0.366
5190,0.38
5191,0.532
5192,0.422
5193,0.436
5194,0.452
5195,0.614
5196,0.542
5197,0.886
5198,0.468
5199,0.498
5200,0.612
5201,0.454
5202,0.418
5203,0.532
5204,0.61
5205,0.404
5206,0.614
5207,0.884
5208,0.9
5209,0.546
5210,0.888
5211,0.884
5212,0.488
5213,0.51
5214,0.348
5215,0.9
5216,0.904
5217,0.886
5218,0.506
5219,0.53
5220,0.88
5221,0.346
5222,0.542
5223,0.402
5224,0.442
5225,0.49
5226,0.608
5227,0.886
5228,0.608
5229,0.524
5230,0.514
5231,0.504
5232,0.892
5233,0.888
5234,0.888
5235,0.594
5236,0.428
5237,0.594
5238,0.554
5239,0.422
5240,0.422
5241,0.458
5242,0.502
5243,0.504
5244,0.4
5245,0.51
5246,0.472
5247,0.388
5248,0.89
5249,0.9
5250,0.544
5251,0.888
5252,0.47
5253,0.886
5254,0.368
5255,0.432
5256,0.876
5257,0.528
5258,0.896
5259,0.606
5260,0.634
5261,0.882
5262,0.54
5263,0.534
5264,0.462
5265,0.454
5266,0.564
5267,0.582
5268,0.452
5269,0.574
5270,0.498
5271,0.524
5272,0.536
5273,0.886
5274,0.458
5275,0.902
5276,0.414
5277,0.468
5278,0.528
5279,0.332
5280,0.878
5281,0.888
5282,0.9
5283,0.468
5284,0.632
5285,0.62
5286,0.522
5287,0.376
5288,0.576
5289,0.652
5290,0.628
5291,0.346
5292,0.714
5293,0.886
5294,0.356
5295,0.902
5296,0.906
5297,0.522
5298,0.548
5299,0.53
5300,0.9
5301,0.518
5302,0.548
5303,0.51
5304,0.886
5305,0.496
5306,0.886
5307,0.446
5308,0.368
5309,0.526
5310,0.882
5311,0.488
5312,0.522
5313,0.532
5314,0.676
5315,0.496
5316,0.596
5317,0.89
5318,0.584
5319,0.516
5320,0.888
5321,0.54
5322,0.682
5323,0.392
5324,0.384
5325,0.598
5326,0.902
5327,0.902
5328,0.528
5329,0.892
5330,0.692
5331,0.49
5332,0.89
5333,0.406
5334,0.614
5335,0.598
5336,0.888
5337,0.368
5338,0.614
5339,0.5
5340,0.54
5341,0.474
5342,0.892
5343,0.366
5344,0.552
5345,0.404
5346,0.608
5347,0.886
5348,0.526
5349,0.502
5350,0.402
5351,0.35
5352,0.902
5353,0.5
5354,0.9
5355,0.886
5356,0.538
5357,0.89
5358,0.594
5359,0.458
5360,0.886
5361,0.534
5362,0.894
5363,0.47
5364,0.382
5365,0.622
5366,0.416
5367,0.512
5368,0.884
5369,0.546
5370,0.886
5371,0.438
5372,0.89
5373,0.506
5374,0.514
5375,0.376
5376,0.464
5377,0.422
5378,0.648
5379,0.47
5380,0.874
5381,0.474
5382,0.534
5383,0.446
5384,0.886
5385,0.626
5386,0.886
5387,0.614
5388,0.886
5389,0.616
5390,0.374
5391,0.412
5392,0.402
5393,0.888
5394,0.888
5395,0.522
5396,0.796
5397,0.616
5398,0.524
5399,0.332
5400,0.54
5401,0.422
5402,0.494
5403,0.546
5404,0.902
5405,0.904
5406,0.53
5407,0.884
5408,0.88
5409,0.502
5410,0.884
5411,0.542
5412,0.378
5413,0.456
5414,0.608
5415,0.52
5416,0.592
5417,0.452
5418,0.502
5419,0.614
5420,0.412
5421,0.888
5422,0.606
5423,0.552
5424,0.886
5425,0.888
5426,0.894
5427,0.368
5428,0.426
5429,0.414
5430,0.374
5431,0.888
5432,0.378
5433,0.536
5434,0.888
5435,0.55
5436,0.884
5437,0.616
5438,0.442
5439,0.616
5440,0.486
5441,0.432
5442,0.554
5443,0.422
5444,0.888
5445,0.542
5446,0.888
5447,0.456
5448,0.886
5449,0.414
5450,0.416
5451,0.528
5452,0.378
5453,0.376
5454,0.558
5455,0.558
5456,0.48
5457,0.458
5458,0.902
5459,0.614
5460,0.9
5461,0.516
5462,0.386
5463,0.396
5464,0.892
5465,0.9
5466,0.548
5467,0.888
5468,0.902
5469,0.438
5470,0.614
5471,0.898
5472,0.886
5473,0.886
5474,0.554
5475,0.886
5476,0.524
5477,0.85
5478,0.616
5479,0.886
5480,0.602
5481,0.562
5482,0.614
5483,0.492
5484,0.622
5485,0.45
5486,0.888
5487,0.494
5488,0.368
5489,0.408
5490,0.526
5491,0.542
5492,0.37
5493,0.512
5494,0.414
5495,0.38
5496,0.444
5497,0.37
5498,0.5
5499,0.488
5500,0.9
5501,0.38
5502,0.886
5503,0.896
5504,0.61
5505,0.38
5506,0.356
5507,0.466
5508,0.904
5509,0.44
5510,0.41
5511,0.614
5512,0.89
5513,0.352
5514,0.558
5515,0.426
5516,0.388
5517,0.89
5518,0.526
5519,0.486
5520,0.88
5521,0.888
5522,0.898
5523,0.616
5524,0.476
5525,0.476
5526,0.802
5527,0.404
5528,0.886
5529,0.512
5530,0.808
5531,0.612
5532,0.51
5533,0.51
5534,0.532
5535,0.45
5536,0.604
5537,0.89
5538,0.344
5539,0.37
5540,0.884
5541,0.89
5542,0.554
5543,0.474
5544,0.882
5545,0.606
5546,0.608
5547,0.904
5548,0.546
5549,0.55
5550,0.886
5551,0.526
5552,0.904
5553,0.872
5554,0.416
5555,0.888
5556,0.586
5557,0.51
5558,0.474
5559,0.902
5560,0.532
5561,0.888
5562,0.426
5563,0.892
5564,0.89
5565,0.508
5566,0.498
5567,0.592
5568,0.382
5569,0.888
5570,0.616
5571,0.872
5572,0.456
5573,0.456
5574,0.444
5575,0.51
5576,0.524
5577,0.532
5578,0.454
5579,0.602
5580,0.424
5581,0.614
5582,0.788
5583,0.502
5584,0.504
5585,0.624
5586,0.9
5587,0.414
5588,0.37
5589,0.9
5590,0.894
5591,0.472
5592,0.528
5593,0.51
5594,0.888
5595,0.5
5596,0.552
5597,0.888
5598,0.896
5599,0.892
5600,0.88
5601,0.902
5602,0.378
5603,0.902
5604,0.47
5605,0.372
5606,0.59
5607,0.516
5608,0.494
5609,0.526
5610,0.602
5611,0.382
5612,0.522
5613,0.692
5614,0.614
5615,0.614
5616,0.512
5617,0.422
5618,0.544
5619,0.462
5620,0.898
5621,0.518
5622,0.378
5623,0.492
5624,0.474
5625,0.886
5626,0.462
5627,0.902
5628,0.506
5629,0.436
5630,0.432
5631,0.526
5632,0.494
5633,0.514
5634,0.384
5635,0.59
5636,0.888
5637,0.586
5638,0.886
5639,0.444
5640,0.904
5641,0.614
5642,0.528
5643,0.614
5644,0.472
5645,0.624
5646,0.39
5647,0.512
5648,0.616
5649,0.896
5650,0.52
5651,0.888
5652,0.428
5653,0.61
5654,0.888
5655,0.902
5656,0.892
5657,0.614
5658,0.538
5659,0.888
5660,0.454
5661,0.422
5662,0.382
5663,0.388
5664,0.378
5665,0.584
5666,0.51
5667,0.502
5668,0.67
5669,0.884
5670,0.334
5671,0.456
5672,0.9
5673,0.57
5674,0.866
5675,0.886
5676,0.482
5677,0.528
5678,0.886
5679,0.414
5680,0.386
5681,0.388
5682,0.502
5683,0.45
5684,0.888
5685,0.376
5686,0.412
5687,0.888
5688,0.382
5689,0.616
5690,0.552
5691,0.886
5692,0.614
5693,0.522
5694,0.89
5695,0.622
5696,0.508
5697,0.502
5698,0.556
5699,0.49
5700,0.618
5701,0.89
5702,0.888
5703,0.89
5704,0.45
5705,0.414
5706,0.516
5707,0.59
5708,0.448
5709,0.9
5710,0.886
5711,0.622
5712,0.89
5713,0.382
5714,0.508
5715,0.898
5716,0.468
5717,0.616
5718,0.422
5719,0.596
5720,0.608
5721,0.462
5722,0.588
5723,0.376
5724,0.886
5725,0.468
5726,0.51
5727,0.9
5728,0.54
5729,0.62
5730,0.426
5731,0.886
5732,0.884
5733,0.478
5734,0.542
5735,0.886
5736,0.456
5737,0.726
5738,0.9
5739,0.426
5740,0.904
5741,0.384
5742,0.51
5743,0.39
5744,0.598
5745,0.89
5746,0.686
5747,0.614
5748,0.9
5749,0.61
5750,0.89
5751,0.37
5752,0.614
5753,0.538
5754,0.554
5755,0.616
5756,0.47
5757,0.498
5758,0.892
5759,0.888
5760,0.4
5761,0.408
5762,0.472
5763,0.522
5764,0.9
5765,0.89
5766,0.726
5767,0.412
5768,0.46
5769,0.886
5770,0.384
5771,0.88
5772,0.888
5773,0.61
5774,0.878
5775,0.528
5776,0.902
5777,0.902
5778,0.452
5779,0.58
5780,0.508
5781,0.494
5782,0.614
5783,0.506
5784,0.386
5785,0.9
5786,0.486
5787,0.394
5788,0.468
5789,0.5
5790,0.498
5791,0.454
5792,0.422
5793,0.524
5794,0.458
5795,0.37
5796,0.896
5797,0.368
5798,0.456
5799,0.432
5800,0.612
5801,0.414
5802,0.412
5803,0.89
5804,0.614
5805,0.464
5806,0.878
5807,0.9
5808,0.402
5809,0.55
5810,0.444
5811,0.574
5812,0.668
5813,0.422
5814,0.89
5815,0.786
5816,0.47
5817,0.562
5818,0.368
5819,0.9
5820,0.9
5821,0.486
5822,0.498
5823,0.498
5824,0.346
5825,0.512
5826,0.886
5827,0.862
5828,0.408
5829,0.886
5830,0.646
5831,0.51
5832,0.616
5833,0.886
5834,0.35
5835,0.516
5836,0.89
5837,0.884
5838,0.528
5839,0.884
5840,0.508
5841,0.548
5842,0.616
5843,0.89
5844,0.616
5845,0.9
5846,0.5
5847,0.904
5848,0.544
5849,0.886
5850,0.52
5851,0.484
5852,0.528
5853,0.664
5854,0.42
5855,0.472
5856,0.392
5857,0.472
5858,0.506
5859,0.492
5860,0.614
5861,0.37
5862,0.414
5863,0.874
5864,0.518
5865,0.468
5866,0.514
5867,0.5
5868,0.388
5869,0.89
5870,0.89
5871,0.414
5872,0.412
5873,0.496
5874,0.89
5875,0.888
5876,0.38
5877,0.888
5878,0.466
5879,0.472
5880,0.886
5881,0.898
5882,0.476
5883,0.812
5884,0.89
5885,0.532
5886,0.594
5887,0.584
5888,0.602
5889,0.434
5890,0.884
5891,0.404
5892,0.352
5893,0.454
5894,0.506
5895,0.9
5896,0.452
5897,0.392
5898,0.652
5899,0.54
5900,0.89
5901,0.538
5902,0.614
5903,0.512
5904,0.886
5905,0.41
5906,0.89
5907,0.456
5908,0.682
5909,0.88
5910,0.464
5911,0.502
5912,0.508
5913,0.664
5914,0.47
5915,0.504
5916,0.55
5917,0.886
5918,0.446
5919,0.378
5920,0.602
5921,0.888
5922,0.456
5923,0.39
5924,0.332
5925,0.456
5926,0.542
5927,0.888
5928,0.522
5929,0.878
5930,0.88
5931,0.88
5932,0.9
5933,0.514
5934,0.374
5935,0.382
5936,0.432
5937,0.454
5938,0.888
5939,0.9
5940,0.614
5941,0.452
5942,0.884
5943,0.47
5944,0.524
5945,0.552
5946,0.902
5947,0.566
5948,0.89
5949,0.504
5950,0.886
5951,0.548
5952,0.544
5953,0.878
5954,0.48
5955,0.456
5956,0.604
5957,0.442
5958,0.686
5959,0.524
5960,0.392
5961,0.49
5962,0.556
5963,0.528
5964,0.452
5965,0.346
5966,0.424
5967,0.678
5968,0.898
5969,0.728
5970,0.514
5971,0.884
5972,0.448
5973,0.44
5974,0.602
5975,0.61
5976,0.622
5977,0.52
5978,0.386
5979,0.898
5980,0.468
5981,0.89
5982,0.466
5983,0.89
5984,0.504
5985,0.496
5986,0.446
5987,0.504
5988,0.516
5989,0.368
5990,0.63
5991,0.616
5992,0.872
5993,0.394
5994,0.386
5995,0.55
5996,0.888
5997,0.594
5998,0.574
5999,0.888
6000,0.534
6001,0.394
6002,0.55
6003,0.416
6004,0.524
6005,0.504
6006,0.614
6007,0.416
6008,0.886
6009,0.514
6010,0.58
6011,0.422
6012,0.42
6013,0.522
6014,0.592
6015,0.882
6016,0.888
6017,0.878
6018,0.38
6019,0.4
6020,0.428
6021,0.608
6022,0.542
6023,0.45
6024,0.498
6025,0.888
6026,0.41
6027,0.55
6028,0.398
6029,0.624
6030,0.632
6031,0.364
6032,0.882
6033,0.6
6034,0.372
6035,0.614
6036,0.44
6037,0.538
6038,0.684
6039,0.462
6040,0.88
6041,0.882
6042,0.572
6043,0.508
6044,0.422
6045,0.456
6046,0.49
6047,0.452
6048,0.9
6049,0.54
6050,0.474
6051,0.886
6052,0.432
6053,0.574
6054,0.528
6055,0.888
6056,0.614
6057,0.884
6058,0.418
6059,0.614
6060,0.542
6061,0.492
6062,0.904
6063,0.452
6064,0.884
6065,0.888
6066,0.622
6067,0.464
6068,0.882
6069,0.458
6070,0.512
6071,0.52
6072,0.522
6073,0.426
6074,0.616
6075,0.516
6076,0.428
6077,0.428
6078,0.446
6079,0.888
6080,0.452
6081,0.532
6082,0.51
6083,0.9
6084,0.87
6085,0.502
6086,0.9
6087,0.458
6088,0.626
6089,0.894
6090,0.886
6091,0.88
6092,0.414
6093,0.618
6094,0.46
6095,0.384
6096,0.514
6097,0.676
6098,0.514
6099,0.884
6100,0.666
6101,0.628
6102,0.886
6103,0.542
6104,0.886
6105,0.53
6106,0.418
6107,0.884
6108,0.572
6109,0.892
6110,0.446
6111,0.458
6112,0.678
6113,0.614
6114,0.616
6115,0.328
6116,0.888
6117,0.88
6118,0.386
6119,0.894
6120,0.902
6121,0.518
6122,0.418
6123,0.428
6124,0.888
6125,0.544
6126,0.888
6127,0.54
6128,0.768
6129,0.868
6130,0.688
6131,0.622
6132,0.44
6133,0.892
6134,0.888
6135,0.414
6136,0.402
6137,0.484
6138,0.624
